chave,CD,sku,id_prod,id_dc,moeda,preco,politica,por,atualizado,pp mes anterior,fob net anterior,analista,lead team,q min,reajuste,reajuste,coment,apoio sobre demanda,frac/FALSE
72500008-201SP13,SP13,72500008-201,5166,1,BRL,"2,111.92",0.25,1000,TRUE,"2,124.37","2,476.07",GUSTAVO,3,200,0.066164169,,Repassar,CONTRA PEDIDO,TRUE
72500008-482SP13,SP13,72500008-482,5170,1,BRL,"2,411.90",0.25,1000,TRUE,"2,320.74","2,851.05",GUSTAVO,3,200,0.066164169,,Repassar,CONTRA PEDIDO,TRUE
72500008-1RS08,RS08,72500008-1,5164,7,BRL,"2,272.38",0.2,1000,TRUE,"2,141.09","2,570.19",GUSTAVO,3,200,0.060953055,,Repassar,CONTRA PEDIDO,FALSE
72500008-1RJ04,RJ04,72500008-1,5164,8,BRL,"2,161.47",0.2,1000,TRUE,"2,015.63","2,419.59",GUSTAVO,3,200,0.071980903,,Repassar,CONTRA PEDIDO,FALSE
72500066-1SP13,SP13,72500066-1,5165,1,BRL,"2,396.40",0.2,1000,TRUE,"2,259.75","2,712.64",GUSTAVO,3,200,0.060103223,,Repassar,CONTRA PEDIDO,FALSE
72500008-201RS08,RS08,72500008-201,5166,7,BRL,"2,854.16",0.25,1000,TRUE,"2,842.05","3,567.70",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
72500057-1RS08,RS08,72500057-1,5172,7,BRL,610.93,0.16,1000,TRUE,576.11,668.52,GUSTAVO,3,200,0.060069933,,Repassar,CONTRA PEDIDO,FALSE
72500045-1SP13,SP13,72500045-1,5173,1,BRL,"4,247.93",0.28,1000,TRUE,"4,170.15","5,339.64",GUSTAVO,3,200,0.018299511,,Repassar,CONTRA PEDIDO,FALSE
72500045-482SP13,SP13,72500045-482,5175,1,BRL,"4,614.33",0.1,1000,TRUE,"4,518.43","4,991.46",GUSTAVO,3,200,0.018299511,,Repassar,CONTRA PEDIDO,TRUE
71480011-1SP13,SP13,71480011-1,5185,1,USD,"1,790.49",0.1,1000,TRUE,"1,748.95","1,924.51",GUSTAVO,3,200,0.023398498,,Repassar,CONTRA PEDIDO,FALSE
71480011-201SP13,SP13,71480011-201,5187,1,USD,"1,846.16",0.15,1000,TRUE,"1,797.71","2,076.18",GUSTAVO,3,200,0.023398498,,Repassar,CONTRA PEDIDO,TRUE
71480012-1SP13,SP13,71480012-1,5186,1,USD,"1,790.49",0.1,1000,TRUE,"1,748.95","1,924.51",GUSTAVO,3,200,0.023398498,,Repassar,CONTRA PEDIDO,FALSE
71450048-1SP13,SP13,71450048-1,5559,1,BRL,"2,342.26",0.1,1000,TRUE,"2,185.05","2,404.39",GUSTAVO,3,200,0.071577072,,Repassar,CONTRA PEDIDO,FALSE
71450048-482SP13,SP13,71450048-482,5562,1,BRL,"2,701.20",0.15,1000,TRUE,"2,533.34","2,925.75",GUSTAVO,3,200,0.071577072,,Repassar,CONTRA PEDIDO,TRUE
71450048-1RJ04,RJ04,71450048-1,5559,8,BRL,"2,412.04",0.1,1000,TRUE,"2,272.72","2,500.86",GUSTAVO,3,200,0.060931987,,Repassar,CONTRA PEDIDO,FALSE
71450048-482RJ04,RJ04,71450048-482,5562,8,BRL,"2,421.48",0.15,1000,TRUE,"2,621.01","2,624.77",GUSTAVO,3,200,0.060931987,,Repassar,CONTRA PEDIDO,TRUE
71450038-1SP13,SP13,71450038-1,5563,1,BRL,"3,191.79",0.15,1000,TRUE,"3,148.38","3,621.89",GUSTAVO,3,200,0.013436231,,Repassar,CONTRA PEDIDO,FALSE
71450038-200SP13,SP13,71450038-200,5564,1,BRL,"3,204.28",0.15,1000,TRUE,"3,558.13","3,636.07",GUSTAVO,3,200,0.013436231,,Repassar,CONTRA PEDIDO,TRUE
71450038-482SP13,SP13,71450038-482,5567,1,BRL,"3,554.06",0.2,1000,TRUE,"3,496.67","4,213.89",GUSTAVO,3,200,0.013436231,,Repassar,CONTRA PEDIDO,TRUE
71450038-1BA17,BA17,71450038-1,5563,10,BRL,"3,460.20",0.15,1000,TRUE,"3,416.70","3,930.56",GUSTAVO,3,200,0.012381079,,Repassar,CONTRA PEDIDO,FALSE
71450038-1PE03,PE03,71450038-1,5563,9,BRL,"3,499.21",0.2,1000,TRUE,"3,455.70","4,148.27",GUSTAVO,3,200,0.012241356,,Repassar,CONTRA PEDIDO,FALSE
71450038-1RJ04,RJ04,71450038-1,5563,8,BRL,"3,278.87",0.15,1000,TRUE,"3,235.43","3,722.04",GUSTAVO,3,200,0.013074721,,Repassar,CONTRA PEDIDO,FALSE
71450038-482RJ04,RJ04,71450038-482,5567,8,BRL,"3,641.48",0.2,1000,TRUE,"3,583.72","4,318.79",GUSTAVO,3,200,0.013074721,,Repassar,CONTRA PEDIDO,TRUE
71450038-1RS08,RS08,71450038-1,5563,7,BRL,"3,360.48",0.25,1000,TRUE,"3,317.02","4,147.71",GUSTAVO,3,200,0.012753151,,Repassar,CONTRA PEDIDO,FALSE
71450038-482RS08,RS08,71450038-482,5567,7,BRL,"3,723.41",0.2,1000,TRUE,"3,665.30","4,417.11",GUSTAVO,3,200,0.012753151,,Repassar,CONTRA PEDIDO,TRUE
71450098-1SP13,SP13,71450098-1,5043,1,BRL,"2,438.97",0.1,1000,TRUE,"2,432.96","2,677.18",GUSTAVO,3,200,0.002122925,,Repassar,CONTRA PEDIDO,FALSE
71450098-482SP13,SP13,71450098-482,5044,1,BRL,"3,024.61",0.2,1000,TRUE,"3,006.61","3,623.31",GUSTAVO,3,200,0.001942951,,Repassar,CONTRA PEDIDO,TRUE
71450099-1SP13,SP13,71450099-1,5045,1,BRL,"2,481.30",0.2,1000,TRUE,"2,472.85","2,968.45",GUSTAVO,3,200,0.003068923,,Repassar,CONTRA PEDIDO,FALSE
71450099-482SP13,SP13,71450099-482,5046,1,BRL,"3,067.11",0.2,1000,TRUE,"3,046.50","3,671.38",GUSTAVO,3,200,0.002812598,,Repassar,CONTRA PEDIDO,TRUE
71450100-1SP13,SP13,71450100-1,5047,1,BRL,"2,317.88",0.1,1000,TRUE,"2,265.42","2,492.83",GUSTAVO,3,200,0.022799202,,Repassar,CONTRA PEDIDO,FALSE
71450100-482SP13,SP13,71450100-482,5048,1,BRL,"2,903.04",0.2,1000,TRUE,"2,839.08","3,421.41",GUSTAVO,3,200,0.020736366,,Repassar,CONTRA PEDIDO,TRUE
71450101-1SP13,SP13,71450101-1,5049,1,BRL,"2,586.27",0.1,1000,TRUE,"2,580.21","2,839.21",GUSTAVO,3,200,0.002001773,,Repassar,CONTRA PEDIDO,FALSE
71450101-482SP13,SP13,71450101-482,5050,1,BRL,"3,172.48",0.2,1000,TRUE,"3,153.86","3,800.76",GUSTAVO,3,200,0.001840977,,Repassar,CONTRA PEDIDO,TRUE
71450102-1SP13,SP13,71450102-1,5051,1,BRL,"2,607.47",0.1,1000,TRUE,"2,606.57","2,868.22",GUSTAVO,3,200,-2.22E-16,,Repassar,CONTRA PEDIDO,FALSE
71450102-482SP13,SP13,71450102-482,5052,1,BRL,"3,193.77",0.2,1000,TRUE,"3,180.22","3,832.53",GUSTAVO,3,200,-1.11E-16,,Repassar,CONTRA PEDIDO,TRUE
71450103-1SP13,SP13,71450103-1,5053,1,BRL,"4,545.97",0.1,1000,TRUE,"4,539.26","4,994.92",GUSTAVO,3,200,0.001130671,,Repassar,CONTRA PEDIDO,FALSE
71450103-482SP13,SP13,71450103-482,5054,1,BRL,"5,139.86",0.2,1000,TRUE,"5,112.91","6,161.64",GUSTAVO,3,200,0.001077191,,Repassar,CONTRA PEDIDO,TRUE
71450104-1SP13,SP13,71450104-1,5055,1,BRL,"5,289.42",0.1,1000,TRUE,"5,280.47","5,810.53",GUSTAVO,3,200,0.00134686,,Repassar,CONTRA PEDIDO,FALSE
71450104-482SP13,SP13,71450104-482,5056,1,BRL,"5,886.22",0.2,1000,TRUE,"5,854.13","7,054.89",GUSTAVO,3,200,0.001291731,,Repassar,CONTRA PEDIDO,TRUE
71450105-1SP13,SP13,71450105-1,5040,1,BRL,"3,047.82",0.1,1000,TRUE,"3,045.30","3,350.99",GUSTAVO,3,200,0.00048153,,Repassar,CONTRA PEDIDO,FALSE
71450105-201SP13,SP13,71450105-201,5041,1,BRL,"3,253.46",0.2,1000,TRUE,"3,238.19","3,902.39",GUSTAVO,3,200,0.000475137,,Repassar,CONTRA PEDIDO,TRUE
71450105-482SP13,SP13,71450105-482,5042,1,BRL,"3,635.85",0.2,1000,TRUE,"3,618.95","4,361.25",GUSTAVO,3,200,0.000448351,,Repassar,CONTRA PEDIDO,TRUE
71450093-1SP13,SP13,71450093-1,4993,1,BRL,"3,770.78",0.09,1000,TRUE,"3,718.05","4,054.08",GUSTAVO,3,200,0.01383101,,Repassar,CONTRA PEDIDO,FALSE
71450106-1SP13,SP13,71450106-1,3181,1,BRL,"2,879.03",0.15,1000,TRUE,"2,916.04","3,354.60",GUSTAVO,3,200,-0.013031751,,Repassar,CONTRA PEDIDO,FALSE
71450106-482SP13,SP13,71450106-482,3182,1,BRL,"3,466.39",0.2,1000,TRUE,"3,489.69","4,205.47",GUSTAVO,3,200,-0.012096859,,Repassar,CONTRA PEDIDO,TRUE
71450107-1SP13,SP13,71450107-1,3183,1,BRL,"4,687.57",0.15,1000,TRUE,"4,396.54","5,057.77",GUSTAVO,3,200,0.065826295,,Repassar,CONTRA PEDIDO,FALSE
71450107-482SP13,SP13,71450107-482,3184,1,BRL,"5,055.68",0.2,1000,TRUE,"4,744.82","5,718.05",GUSTAVO,3,200,0.065826295,,Repassar,CONTRA PEDIDO,TRUE
71450111-1SP13,SP13,71450111-1,3185,1,BRL,"2,988.92",0.15,1000,TRUE,"2,867.27","3,298.51",GUSTAVO,3,200,0.042064902,,Repassar,CONTRA PEDIDO,FALSE
71450111-482SP13,SP13,71450111-482,3186,1,BRL,"3,350.39",0.2,1000,TRUE,"3,215.56","3,875.12",GUSTAVO,3,200,0.042064902,,Repassar,CONTRA PEDIDO,TRUE
71450112-1SP13,SP13,71450112-1,3192,1,BRL,"4,946.47",0.15,1000,TRUE,"4,634.14","5,331.11",GUSTAVO,3,200,0.06702803,,Repassar,CONTRA PEDIDO,FALSE
71450112-482SP13,SP13,71450112-482,3193,1,BRL,"5,315.60",0.2,1000,TRUE,"4,982.43","6,004.39",GUSTAVO,3,200,0.06702803,,Repassar,CONTRA PEDIDO,TRUE
71450113-1SP13,SP13,71450113-1,3194,1,BRL,"3,565.46",0.15,1000,TRUE,"3,601.77","4,143.47",GUSTAVO,3,200,-0.010423402,,Repassar,CONTRA PEDIDO,FALSE
71450113-482SP13,SP13,71450113-482,3195,1,BRL,"3,929.19",0.2,1000,TRUE,"3,950.06","4,760.27",GUSTAVO,3,200,-0.010423402,,Repassar,CONTRA PEDIDO,TRUE
72500081-1RJ04,RJ04,72500081-1,1930,8,BRL,"2,809.62",0.15,1000,TRUE,"2,557.12","2,941.70",GUSTAVO,3,200,0.098366067,,Repassar,CONTRA PEDIDO,FALSE
71450108-1SP13,SP13,71450108-1,4905,1,BRL,"3,614.79",0.05,1000,TRUE,"3,534.46","3,712.46",GUSTAVO,3,200,0.022373947,,Repassar,CONTRA PEDIDO,FALSE
71450108-482SP13,SP13,71450108-482,4906,1,BRL,"3,978.71",0.1,1000,TRUE,"3,882.74","4,289.22",GUSTAVO,3,200,0.022373947,,Repassar,CONTRA PEDIDO,TRUE
71450109-1SP13,SP13,71450109-1,4907,1,BRL,"2,602.87",0.04,1000,TRUE,"2,584.84","2,689.17",GUSTAVO,3,200,0.006625471,,Repassar,CONTRA PEDIDO,FALSE
71450109-482SP13,SP13,71450109-482,4908,1,BRL,"2,962.83",0.1,1000,TRUE,"2,933.13","3,240.19",GUSTAVO,3,200,0.006625471,,Repassar,CONTRA PEDIDO,TRUE
71450109-1RJ04,RJ04,71450109-1,4907,8,BRL,"2,689.95",0.05,1000,TRUE,"2,671.89","2,806.46",GUSTAVO,3,200,0.00640961,,Repassar,CONTRA PEDIDO,FALSE
71450109-482RJ04,RJ04,71450109-482,4908,8,BRL,"3,050.25",0.1,1000,TRUE,"3,020.18","3,336.36",GUSTAVO,3,200,0.00640961,,Repassar,CONTRA PEDIDO,TRUE
71450110-1SP13,SP13,71450110-1,4909,1,BRL,"2,538.16",0.05,1000,TRUE,"2,530.70","2,658.15",GUSTAVO,3,200,0.002602586,,Repassar,CONTRA PEDIDO,FALSE
71450110-1RJ04,RJ04,71450110-1,4909,8,BRL,"2,625.25",0.05,1000,TRUE,"2,617.75","2,749.59",GUSTAVO,3,200,0.002516038,,Repassar,CONTRA PEDIDO,FALSE
71450110-200SP13,SP13,71450110-200,4910,1,BRL,"2,959.59",0.1,1000,TRUE,"2,940.45","3,248.28",GUSTAVO,3,200,0.002602586,,Repassar,CONTRA PEDIDO,TRUE
71450110-482SP13,SP13,71450110-482,4911,1,BRL,"2,897.87",0.1,1000,TRUE,"2,878.99","3,180.38",GUSTAVO,3,200,0.002602586,,Repassar,CONTRA PEDIDO,TRUE
71450110-482RJ04,RJ04,71450110-482,4911,8,BRL,"3,050.25",0.1,1000,TRUE,"3,020.18","3,336.36",GUSTAVO,3,200,0.00640961,,Repassar,CONTRA PEDIDO,TRUE
71450119-1SP13,SP13,71450119-1,3198,1,BRL,"3,089.95",0.15,1000,TRUE,"3,121.68","3,591.18",GUSTAVO,3,200,-0.01050724,,Repassar,CONTRA PEDIDO,FALSE
71450119-482SP13,SP13,71450119-482,3199,1,BRL,"3,678.14",0.2,1000,TRUE,"3,695.33","4,453.30",GUSTAVO,3,200,-0.009799768,,Repassar,CONTRA PEDIDO,TRUE
71450118-1SP13,SP13,71450118-1,3200,1,BRL,"2,457.51",0.1,1000,TRUE,"2,518.71","2,771.54",GUSTAVO,3,200,-0.024637718,,Repassar,CONTRA PEDIDO,FALSE
71450118-482SP13,SP13,71450118-482,3201,1,BRL,"2,816.90",0.15,1000,TRUE,"2,867.00","3,311.10",GUSTAVO,3,200,-0.024637718,,Repassar,CONTRA PEDIDO,TRUE
79220000-1SP13,SP13,79220000-1,3266,1,BRL,"47,429.49",0,1000,TRUE,"47,113.80","47,130.12",GUSTAVO,3,200,0.006352089,,Repassar,CONTRA PEDIDO,FALSE
79220000-174SP13,SP13,79220000-174,3264,1,BRL,"48,047.99",0,1000,TRUE,"47,544.83","47,747.45",GUSTAVO,3,200,0.006352089,,Repassar,CONTRA PEDIDO,TRUE
79220000-52SP13,SP13,79220000-52,3265,1,BRL,"47,966.75",0,1000,TRUE,"47,463.94","47,666.21",GUSTAVO,3,200,0.006352089,,Repassar,CONTRA PEDIDO,TRUE
79220001-1SP13,SP13,79220001-1,3269,1,BRL,"94,623.25",0,1000,TRUE,"93,992.56","94,025.11",GUSTAVO,3,200,0.006361554,,Repassar,CONTRA PEDIDO,FALSE
79220001-174SP13,SP13,79220001-174,3267,1,BRL,"95,426.03",0,1000,TRUE,"94,423.15","94,825.54",GUSTAVO,3,200,0.006361554,,Repassar,CONTRA PEDIDO,TRUE
79220001-52SP13,SP13,79220001-52,3268,1,BRL,"95,344.87",0,1000,TRUE,"94,342.34","94,744.39",GUSTAVO,3,200,0.006361554,,Repassar,CONTRA PEDIDO,TRUE
72500082-1SP13,SP13,72500082-1,2567,1,BRL,"2,974.40",0.3,1000,TRUE,"2,860.47","3,719.90",GUSTAVO,3,200,0.039468175,,Repassar,CONTRA PEDIDO,FALSE
71107011-1SP13,SP13,71107011-1,1816,1,BRL,"2,780.47",0.05,1000,FALSE,"2,735.84","2,873.63",GUSTAVO,3,200,0.015960521,,Repassar,CONTRA PEDIDO,FALSE
71107011-482SP13,SP13,71107011-482,1817,1,BRL,"3,237.47",0.1,1000,FALSE,"3,180.07","3,512.98",GUSTAVO,3,200,0.015960521,,Repassar,CONTRA PEDIDO,TRUE
71107012-1SP13,SP13,71107012-1,4912,1,BRL,"3,770.56",0.05,1000,TRUE,"3,731.13","3,919.05",GUSTAVO,3,200,0.01021676,,Repassar,CONTRA PEDIDO,FALSE
73960009-1SP13,SP13,73960009-1,4193,1,BRL,"4,026.73",0.16,1000,TRUE,"4,002.74","4,644.78",GUSTAVO,3,200,0.005645366,,Repassar,CONTRA PEDIDO,FALSE
73960009-201SP13,SP13,73960009-201,4194,1,BRL,"4,194.87",0.25,1000,TRUE,"4,154.47","5,215.22",GUSTAVO,3,1000,0,,Repassar,CONTRA PEDIDO,TRUE
73440005-1SP13,SP13,73440005-1,3276,1,USD,699.46,0.25,1000,TRUE,690.59,863.54,GUSTAVO,3,200,0.012499147,,Repassar,CONTRA PEDIDO,FALSE
73440005-200SP13,SP13,73440005-200,3277,1,USD,825.13,0.3,1000,TRUE,813.78,"1,062.42",GUSTAVO,3,1000,0.012499147,,Repassar,CONTRA PEDIDO,TRUE
71450121-1SP13,SP13,71450121-1,3204,1,BRL,"3,192.06",0.15,1000,TRUE,"3,114.97","3,583.45",GUSTAVO,3,1000,0.024394471,,Repassar,CONTRA PEDIDO,FALSE
71450121-482SP13,SP13,71450121-482,3205,1,BRL,"3,554.33",0.1,1000,TRUE,"3,463.26","3,825.82",GUSTAVO,3,200,0.024394471,,Repassar,CONTRA PEDIDO,TRUE
71450123-1SP13,SP13,71450123-1,3485,1,BRL,"4,545.97",0.1,1000,TRUE,"4,539.26","4,994.92",GUSTAVO,4,200,0.001130671,,Repassar,CONTRA PEDIDO,FALSE
71450123-482SP13,SP13,71450123-482,3486,1,BRL,"5,139.86",0.15,1000,TRUE,"5,112.91","5,904.91",GUSTAVO,4,200,0.001077191,,Repassar,CONTRA PEDIDO,TRUE
71450122-1SP13,SP13,71450122-1,4913,1,BRL,"2,926.13",0.05,1000,TRUE,"2,888.71","3,034.19",GUSTAVO,3,200,0.012603637,,Repassar,CONTRA PEDIDO,FALSE
71450122-482SP13,SP13,71450122-482,4914,1,BRL,"3,287.35",0.1,1000,TRUE,"3,236.99","3,575.87",GUSTAVO,3,200,0.012603637,,Repassar,CONTRA PEDIDO,TRUE
71107015-1SP13,SP13,71107015-1,4901,1,BRL,"3,602.24",0.05,1000,TRUE,"3,553.96","3,732.95",GUSTAVO,3,200,0.013234217,,Repassar,CONTRA PEDIDO,FALSE
71107016-1SP13,SP13,71107016-1,4994,1,BRL,"4,262.27",0.15,1000,TRUE,"4,202.95","4,835.06",GUSTAVO,3,200,0.013763971,,Repassar,CONTRA PEDIDO,FALSE
71450124-1SP13,SP13,71450124-1,4975,1,BRL,"3,109.10",0.1,1000,TRUE,"3,050.37","3,356.57",GUSTAVO,3,200,0.018902104,,Repassar,CONTRA PEDIDO,FALSE
71450124-482SP13,SP13,71450124-482,4976,1,BRL,"3,471.04",0.15,1000,TRUE,"3,398.66","3,925.11",GUSTAVO,3,200,0.018902104,,Repassar,CONTRA PEDIDO,TRUE
72500084-1SP13,SP13,72500084-1,1979,1,BRL,"2,375.81",0.15,1000,TRUE,"2,282.27","2,625.52",GUSTAVO,3,200,0.040626796,,Repassar,CONTRA PEDIDO,FALSE
72500085-1SP13,SP13,72500085-1,1978,1,BRL,"2,801.27",0.15,1000,TRUE,"2,690.83","3,095.53",GUSTAVO,3,200,0.040682672,,Repassar,CONTRA PEDIDO,FALSE
72500056-1SP13,SP13,72500056-1,2135,1,BRL,"2,621.31",0.15,1000,TRUE,"2,603.16","2,994.67",GUSTAVO,3,200,0.006626702,,Repassar,CONTRA PEDIDO,FALSE
72500056-201SP13,SP13,72500056-201,#N/A,1,BRL,"2,784.14",0.2,1000,TRUE,"2,755.07","3,320.17",GUSTAVO,3,200,0.006626702,,Repassar,CONTRA PEDIDO,TRUE
72500056-482SP13,SP13,72500056-482,2136,1,BRL,"2,981.35",0.2,1000,TRUE,"2,951.44","3,556.83",GUSTAVO,3,200,0.006626702,,Repassar,CONTRA PEDIDO,TRUE
71450130-1SP13,SP13,71450130-1,3196,1,BRL,"2,460.00",0.1,1000,TRUE,"2,484.60","2,734.01",GUSTAVO,3,200,-0.010243229,,Repassar,CONTRA PEDIDO,FALSE
71450130-482SP13,SP13,71450130-482,3197,1,BRL,"2,819.40",0.15,1000,TRUE,"2,832.89","3,271.70",GUSTAVO,3,200,-0.010243229,,Repassar,CONTRA PEDIDO,TRUE
72500086-1RJ04,RJ04,72500086-1,2115,8,BRL,"2,452.67",0.1,1000,TRUE,"2,188.26","2,407.91",GUSTAVO,3,200,0.120443489,,Repassar,CONTRA PEDIDO,FALSE
72500086-201RJ04,RJ04,72500086-201,2116,8,BRL,"2,614.83",0.15,1000,TRUE,"2,340.17","2,702.66",GUSTAVO,3,200,0.120443489,,Repassar,CONTRA PEDIDO,TRUE
72500086-482RJ04,RJ04,72500086-482,2117,8,BRL,"2,812.04",0.2,1000,TRUE,"2,536.54","3,056.82",GUSTAVO,3,200,0.120443489,,Repassar,CONTRA PEDIDO,TRUE
72500086-1SP13,SP13,72500086-1,2115,1,BRL,"2,539.75",0.1,1000,TRUE,"2,275.31","2,503.70",GUSTAVO,3,200,0.115835416,,Repassar,CONTRA PEDIDO,FALSE
72500086-201SP13,SP13,72500086-201,2116,1,BRL,"2,702.25",0.15,1000,TRUE,"2,427.22","2,803.20",GUSTAVO,3,200,0.115835416,,Repassar,CONTRA PEDIDO,TRUE
72500086-482SP13,SP13,72500086-482,2117,1,BRL,"2,899.46",0.2,1000,TRUE,"2,623.59","3,161.73",GUSTAVO,3,200,0.115835416,,Repassar,CONTRA PEDIDO,TRUE
71107013-1SP13,SP13,71107013-1,3202,1,BRL,"3,772.34",0.1,1000,TRUE,"3,713.37","4,086.12",GUSTAVO,3,200,0.015530864,,Repassar,CONTRA PEDIDO,FALSE
71107013-482SP13,SP13,71107013-482,3203,1,BRL,"4,213.20",0.15,1000,TRUE,"4,137.65","4,778.58",GUSTAVO,3,200,0.015530864,,Repassar,CONTRA PEDIDO,TRUE
71450128-1SP13,SP13,71450128-1,4983,1,BRL,"3,626.70",0.25,1000,TRUE,"3,589.77","4,488.77",GUSTAVO,3,200,0.009937244,,Repassar,CONTRA PEDIDO,FALSE
71450128-482SP13,SP13,71450128-482,4984,1,BRL,"3,990.67",0.3,1000,TRUE,"3,938.06","5,141.30",GUSTAVO,3,200,0.009937244,,Repassar,CONTRA PEDIDO,TRUE
72500087-1SP13,SP13,72500087-1,2125,1,BRL,"2,585.66",0.1,1000,TRUE,"2,301.40","2,532.42",GUSTAVO,3,200,0.123127915,,Repassar,CONTRA PEDIDO,FALSE
72500087-201SP13,SP13,72500087-201,2126,1,BRL,"2,771.77",0.15,1000,TRUE,"2,476.64","2,860.27",GUSTAVO,3,200,0.123127915,,Repassar,CONTRA PEDIDO,TRUE
72500087-482SP13,SP13,72500087-482,2128,1,BRL,"2,999.26",0.2,1000,TRUE,"2,703.16","3,257.62",GUSTAVO,3,200,0.123127915,,Repassar,CONTRA PEDIDO,TRUE
72500087-1RJ04,RJ04,72500087-1,2125,8,BRL,"2,457.51",0.1,1000,TRUE,"2,175.49","2,393.87",GUSTAVO,3,200,0.129240601,,Repassar,CONTRA PEDIDO,FALSE
72500087-201RJ04,RJ04,72500087-201,2126,8,BRL,"2,643.11",0.15,1000,TRUE,"2,350.73","2,714.86",GUSTAVO,3,200,0.129240601,,Repassar,CONTRA PEDIDO,TRUE
72500087-482RJ04,RJ04,72500087-482,2128,8,BRL,"2,870.60",0.2,1000,TRUE,"2,577.26","3,105.89",GUSTAVO,3,200,0.129240601,,Repassar,CONTRA PEDIDO,TRUE
71450131-1SP13,SP13,71450131-1,4922,1,BRL,"3,128.24",0.05,1000,TRUE,"3,073.73","3,228.53",GUSTAVO,3,200,0.017384565,,Repassar,CONTRA PEDIDO,FALSE
71450131-200SP13,SP13,71450131-200,4923,1,BRL,"3,551.98",0.1,1000,TRUE,"3,483.48","3,848.15",GUSTAVO,3,200,0.017384565,,Repassar,CONTRA PEDIDO,TRUE
71450131-482SP13,SP13,71450131-482,4924,1,BRL,"3,490.26",0.1,1000,TRUE,"3,422.01","3,780.26",GUSTAVO,3,200,0.017384565,,Repassar,CONTRA PEDIDO,TRUE
71450132-1 SP13,SP13,71450132-1 ,4926,1,BRL,"2,724.69",0.05,1000,TRUE,"2,700.00","2,835.98",GUSTAVO,3,200,0.008794828,,Repassar,CONTRA PEDIDO,FALSE
71450132-482SP13,SP13,71450132-482,4927,1,BRL,"3,085.13",0.1,1000,TRUE,"3,048.29","3,367.41",GUSTAVO,3,200,0.008794828,,Repassar,CONTRA PEDIDO,TRUE
71450129-1SP13,SP13,71450129-1,4985,1,BRL,"5,187.14",0.2,1000,TRUE,"5,155.67","6,188.95",GUSTAVO,3,200,0.0057556,,Repassar,CONTRA PEDIDO,FALSE
71450129-482SP13,SP13,71450129-482,4986,1,BRL,"5,557.21",0.25,1000,TRUE,"5,503.96","6,909.27",GUSTAVO,3,200,0.0057556,,Repassar,CONTRA PEDIDO,TRUE
71450133-1SP13,SP13,71450133-1,4987,1,BRL,"1,385.36",0.1,1000,TRUE,"1,408.23","1,549.59",GUSTAVO,3,200,-0.016585135,,Repassar,CONTRA PEDIDO,FALSE
71450133-482SP13,SP13,71450133-482,4988,1,BRL,"1,925.73",0.2,1000,TRUE,"1,940.91","2,339.02",GUSTAVO,3,200,-0.014664973,,Repassar,CONTRA PEDIDO,TRUE
71450134-1SP13,SP13,71450134-1,4928,1,BRL,"3,321.65",0.05,1000,TRUE,"3,251.90","3,415.67",GUSTAVO,3,200,0.021095658,,Repassar,CONTRA PEDIDO,FALSE
71450134-200SP13,SP13,71450134-200,4929,1,BRL,"3,746.14",0.1,1000,TRUE,"3,661.65","4,044.98",GUSTAVO,3,200,0.021095658,,Repassar,CONTRA PEDIDO,TRUE
71450134-482SP13,SP13,71450134-482,4930,1,BRL,"3,684.42",0.1,1000,TRUE,"3,600.18","3,977.08",GUSTAVO,3,200,0.021095658,,Repassar,CONTRA PEDIDO,TRUE
72500090-1SP13,SP13,72500090-1,2155,1,BRL,"2,322.82",0.1,1000,TRUE,"2,157.00","2,373.52",GUSTAVO,3,200,0.076504927,,Repassar,CONTRA PEDIDO,FALSE
72500090-201SP13,SP13,72500090-201,2156,1,BRL,"2,484.48",0.15,1000,TRUE,"2,308.91","2,666.57",GUSTAVO,3,200,0.076504927,,Repassar,CONTRA PEDIDO,TRUE
72500090-482SP13,SP13,72500090-482,2157,1,BRL,"2,681.69",0.2,1000,TRUE,"2,505.29","3,019.16",GUSTAVO,3,200,0.076504927,,Repassar,CONTRA PEDIDO,TRUE
72500089-1SP13,SP13,72500089-1,1896,1,BRL,"2,268.77",0.1,1000,TRUE,"2,252.04","2,478.11",GUSTAVO,3,200,0.007080127,,Repassar,CONTRA PEDIDO,FALSE
72500089-201SP13,SP13,72500089-201,1897,1,BRL,"2,430.22",0.15,1000,TRUE,"2,403.96","2,776.33",GUSTAVO,3,200,0.007080127,,Repassar,CONTRA PEDIDO,TRUE
72500089-482SP13,SP13,72500089-482,1898,1,BRL,"2,627.42",0.2,1000,TRUE,"2,600.33","3,133.69",GUSTAVO,3,200,0.007080127,,Repassar,CONTRA PEDIDO,TRUE
71107019-1SP13,SP13,71107019-1,4917,1,BRL,"3,554.90",0.05,1000,TRUE,"3,529.73","3,707.50",GUSTAVO,3,200,0.006783178,,Repassar,CONTRA PEDIDO,FALSE
71107019-200SP13,SP13,71107019-200,#N/A,1,BRL,"4,067.20",0.1,1000,TRUE,"4,026.00","4,447.48",GUSTAVO,3,200,0.006783178,,Repassar,CONTRA PEDIDO,TRUE
71107019-1RJ04,RJ04,71107019-1,4917,8,BRL,"3,641.98",0.05,1000,TRUE,"3,616.78","3,798.93",GUSTAVO,3,200,0.006619915,,Repassar,CONTRA PEDIDO,FALSE
